"TimeCreated","LogName","Id","ProviderName","LevelDisplayName","Message","CrashIndicator"
"8/28/2026 1:05:41 AM","System","5719","NETLOGON","Error","This computer was not able to set up a secure session with a domain controller in domain DOMAIN1 due to the following: 
We can't sign you in with this credential because your domain isn't available. Make sure your device is connected to your organization's network and try again. If you previously signed in on this device with another credential, you can sign in with that credential. 
This may lead to authentication problems. Make sure that this computer is connected to the network. If the problem persists, please contact your domain administrator.  

ADDITIONAL INFO 
If this computer is a domain controller for the specified domain, it sets up the secure session to the primary domain controller emulator in the specified domain. Otherwise, this computer sets up the secure session to any domain controller in the specified domain.","True"
"8/28/2026 1:05:53 AM","System","1054","Microsoft-Windows-GroupPolicy","Error","The processing of Group Policy failed. Windows could not obtain the name of a domain controller. This could be caused by a name resolution failure. Verify your Domain Name System (DNS) is configured and working correctly.","False"
"8/28/2026 1:05:53 AM","System","1500","Microsoft-Windows-GroupPolicy","Information","The Group Policy settings for the computer were processed successfully. There were no changes detected since the last successful processing of Group Policy.","False"
"8/28/2026 1:15:31 AM","System","7036","Service Control Manager","Information","The WaaSMedicSvc service entered the running state.","False"
"8/28/2026 1:15:32 AM","System","7036","Service Control Manager","Information","The Software Protection service entered the running state.","False"
"8/28/2026 1:15:32 AM","Application","16394","Microsoft-Windows-Security-SPP","Information","Offline downlevel migration succeeded.","False"
"8/28/2026 1:15:32 AM","Application","16389","Microsoft-Windows-Security-SPP","Information","Grace timer has expired. Hr = 0xC004D30B","False"
"8/28/2026 1:16:02 AM","Application","16384","Microsoft-Windows-Security-SPP","Information","Successfully scheduled Software Protection service for re-start at 2026-09-02T20:52:02Z. Reason: RulesEngine.","False"
"8/28/2026 1:16:02 AM","System","7036","Service Control Manager","Information","The Software Protection service entered the stopped state.","False"
"8/28/2026 1:16:32 AM","System","7036","Service Control Manager","Information","The WaaSMedicSvc service entered the stopped state.","False"
"8/28/2026 1:19:32 AM","System","7036","Service Control Manager","Information","The Windows Update service entered the stopped state.","False"
"8/28/2026 1:19:32 AM","System","7036","Service Control Manager","Information","The Windows Update service entered the running state.","False"
"8/28/2026 1:19:33 AM","System","7036","Service Control Manager","Information","The Software Protection service entered the running state.","False"
"8/28/2026 1:19:33 AM","Application","16394","Microsoft-Windows-Security-SPP","Information","Offline downlevel migration succeeded.","False"
"8/28/2026 1:19:33 AM","Application","16389","Microsoft-Windows-Security-SPP","Information","Grace timer has expired. Hr = 0xC004D30B","False"
"8/28/2026 1:19:33 AM","System","7036","Service Control Manager","Information","The AppX Deployment Service (AppXSVC) service entered the running state.","False"
"8/28/2026 1:20:04 AM","Application","16384","Microsoft-Windows-Security-SPP","Information","Successfully scheduled Software Protection service for re-start at 2026-09-02T20:51:04Z. Reason: RulesEngine.","False"
"8/28/2026 1:20:04 AM","System","7036","Service Control Manager","Information","The Software Protection service entered the stopped state.","False"
"8/28/2026 1:20:10 AM","System","7036","Service Control Manager","Information","The Windows Update service entered the stopped state.","False"
"8/28/2026 1:20:10 AM","System","7036","Service Control Manager","Information","The Windows Update service entered the running state.","False"
"8/28/2026 1:24:34 AM","System","7036","Service Control Manager","Information","The AppX Deployment Service (AppXSVC) service entered the stopped state.","False"
"8/28/2026 7:11:32 AM","System","12","Microsoft-Windows-Kernel-General","Information","The operating system started at system time ?2026?-?08?-?28T12:11:32.500000000Z.","False"
"8/28/2026 7:11:32 AM","System","25","Microsoft-Windows-Kernel-General","Information","The system time was initialized to ?2026?-?08?-?28T12:11:32.500000000Z. 

Loader time: ?2026?-?08?-?28T13:11:30.000000000Z
Internal boot flags: 0x3
HAL RTC error code: 0x0
RTC time is in UTC: false
Soft boot: false
Success: true
Phase: 0","False"
"8/28/2026 7:11:32 AM","System","153","Microsoft-Windows-Kernel-Boot","Information","Virtualization-based security (policies: VBS Enabled,VSM Required,Boot Chain Signer Soft Enforced) is enabled due to HyperV.","True"
"8/28/2026 7:11:32 AM","System","18","Microsoft-Windows-Kernel-Boot","Information","There are 0x1 boot options on this system.","False"
"8/28/2026 7:11:32 AM","System","32","Microsoft-Windows-Kernel-Boot","Information","The bootmgr spent 0 ms waiting for user input.","False"
"8/28/2026 7:11:32 AM","System","20","Microsoft-Windows-Kernel-Boot","Information","The last shutdown's success status was false. The last boot's success status was true.","False"
"8/28/2026 7:11:32 AM","System","247","Microsoft-Windows-Kernel-Boot","Information","Unable to load Pluton-Windows firmware. StatusCode: STATUS_SUCCESS, Reason: Failed to apply firmware.","False"
"8/28/2026 7:11:32 AM","System","238","Microsoft-Windows-Kernel-Boot","Information","EFI time zone bias: 360. Daylight flags: 0. Firmware time: ?2026?-?08?-?28T13:11:30.000000000Z.","False"
"8/28/2026 7:11:32 AM","System","25","Microsoft-Windows-Kernel-Boot","Information","The boot menu policy was 0x0.","False"
"8/28/2026 7:11:32 AM","System","27","Microsoft-Windows-Kernel-Boot","Information","The boot type was 0x0.","False"
"8/28/2026 7:11:32 AM","System","1","Microsoft-Windows-Hyper-V-Hypervisor","Information","Hypervisor successfully started.","False"
"8/28/2026 7:11:32 AM","System","2","Microsoft-Windows-Hyper-V-Hypervisor","Information","Hypervisor scheduler type is 0x1.","False"
"8/28/2026 7:11:32 AM","System","129","Microsoft-Windows-Hyper-V-Hypervisor","Information","Hypervisor initialized I/O remapping.

Hardware present: true
Hardware enabled: true
Policy: 0x0
Enabled features: 0x47
Internal information: 0x0
Problems: 0x0
Additional information: 0x0","False"
"8/28/2026 7:11:32 AM","System","156","Microsoft-Windows-Hyper-V-Hypervisor","Information","Hypervisor configured mitigations for CVE-2018-3646 for virtual machines.

Processor not affected: true
Processor family not affected: false
Processor supports cache flush: true
HyperThreading enabled: false
Parent hypervisor applies mitigations: false
Mitigations disabled by bcdedit: false
Mitigations enabled: true
Cache flush needed: false
","False"
"8/28/2026 7:11:32 AM","System","165","Microsoft-Windows-Hyper-V-Hypervisor","Information","Hypervisor configured mitigations for CVE-2019-11091, CVE-2018-12126, CVE-2018-12127, CVE-2018-12130 for virtual machines.

Processor not affected: true
Processor family not affected: false
Processor supports microarchitectural buffer flush: true
Buffer flush needed: false
","False"
"8/28/2026 7:11:32 AM","System","3","Microsoft-Windows-IsolatedUserMode","Information","Secure Kernel started with status STATUS_SUCCESS and flags 115744.","False"
"8/28/2026 7:11:32 AM","System","20","Microsoft-Windows-Kernel-General","Information","The leap second configuration has been updated.
Reason: Leap second data initialized from registry during boot
Leap seconds enabled: true
New leap second count: 0
Old leap second count: 0","False"
"8/28/2026 7:11:32 AM","System","16","Microsoft-Windows-HAL","Information","IOMMU fault reporting has been initialized.","False"
"8/28/2026 7:11:33 AM","System","44800","ItSas35i","Information",,"False"
"8/28/2026 7:11:34 AM","System","44800","ItSas35i","Information",,"False"
"8/28/2026 7:11:34 AM","System","44800","ItSas35i","Information",,"False"
"8/28/2026 7:11:34 AM","System","44800","ItSas35i","Information",,"False"
"8/28/2026 7:11:34 AM","System","44800","ItSas35i","Information",,"False"
"8/28/2026 7:11:34 AM","System","6","Microsoft-Windows-FilterManager","Information","File System Filter 'Wof' (10.0, ?2085?-?04?-?12T10:26:56.000000000Z) has successfully loaded and registered with Filter Manager.","False"
"8/28/2026 7:11:34 AM","System","6","Microsoft-Windows-FilterManager","Information","File System Filter 'WdFilter' (10.0, ?2039?-?08?-?18T16:32:16.000000000Z) has successfully loaded and registered with Filter Manager.","False"
"8/28/2026 7:11:34 AM","System","6","Microsoft-Windows-FilterManager","Information","File System Filter 'TaniumRecorderDrv' (0.0, ?2026?-?08?-?13T23:59:34.000000000Z) has successfully loaded and registered with Filter Manager.","False"
"8/28/2026 7:11:35 AM","System","98","Microsoft-Windows-Ntfs","Information","Volume C: (\Device\HarddiskVolume4) is healthy.  No action is needed.","False"
"8/28/2026 7:11:36 AM","System","161","volmgr","Error","Dump file creation failed due to error during dump creation. BugCheckProgress was: 0x00000052","False"
"8/28/2026 7:11:36 AM","System","161","volmgr","Error","Dump file creation failed due to error during dump creation. BugCheckProgress was: 000000000100000000000000A10004C00000000004001AC000000000000000000000000000000000","False"
"8/28/2026 7:11:36 AM","System","6","Microsoft-Windows-FilterManager","Information","File System Filter 'npsvctrig' (10.0, ?1978?-?05?-?14T04:13:30.000000000Z) has successfully loaded and registered with Filter Manager.","False"
"8/28/2026 7:11:37 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \SystemRoot\System32\Config\SAM was cleared updating 88 keys and creating 9 modified pages.","False"
"8/28/2026 7:11:37 AM","System","41","Microsoft-Windows-Kernel-Power","Critical","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","True"
"8/28/2026 7:11:37 AM","System","172","Microsoft-Windows-Kernel-Power","Information","Connectivity state in standby: Disconnected, Reason: NIC compliance","False"
"8/28/2026 7:11:37 AM","System","277","Microsoft-Windows-Hyper-V-VmSwitch","Information","vmswitch.sys build 26100.amd64.lt_release_svc_prod1, debug false, official true, 1 1","False"
"8/28/2026 7:11:37 AM","System","292","Microsoft-Windows-Hyper-V-VmSwitch","Information","RSC offload modified for Port C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) Previous: Disabled, Current: Enabled. Reason: Port create","False"
"8/28/2026 7:11:37 AM","System","67","Microsoft-Windows-Hyper-V-VmSwitch","Information","Port C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) successfully created on switch C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch).","False"
"8/28/2026 7:11:37 AM","System","291","Microsoft-Windows-Hyper-V-VmSwitch","Information","RSC offload modified for NIC C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) Previous IPv4: Disabled, Current IPv4: Disabled, Previous IPv6: Disabled, Current IPv6: Disabled. Reason: NIC create","False"
"8/28/2026 7:11:37 AM","System","233","Microsoft-Windows-Hyper-V-VmSwitch","Information","The operation 'Create' succeeded on nic C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch), Instance Id {00000000-0000-0000-0000-000000000000}.","False"
"8/28/2026 7:11:37 AM","System","232","Microsoft-Windows-Hyper-V-VmSwitch","Information","NIC C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) successfully connected to port C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) on switch C4904244-116F-4210-B1E5-3FB4096D0F57(Friendly Name: hvs_Switch).","False"
"8/28/2026 7:11:37 AM","System","9","Microsoft-Windows-Hyper-V-VmSwitch","Information","Switch C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) successfully initialized.","False"
"8/28/2026 7:11:37 AM","System","292","Microsoft-Windows-Hyper-V-VmSwitch","Information","RSC offload modified for Port CB98C315-566C-4DB9-AE25-7838417F2104 (Friendly Name: ) Previous: Disabled, Current: Enabled. Reason: Port create","False"
"8/28/2026 7:11:37 AM","System","67","Microsoft-Windows-Hyper-V-VmSwitch","Information","Port CB98C315-566C-4DB9-AE25-7838417F2104 (Friendly Name: ) successfully created on switch C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch).","False"
"8/28/2026 7:11:37 AM","System","264","Microsoft-Windows-Hyper-V-VmSwitch","Information","Internal or External Port D8979BA6-BEC6-42F8-B7C3-01047B879DCB (Friendly Name: hvs_Switch_External) successfully created on switch C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch).","False"
"8/28/2026 7:11:37 AM","System","292","Microsoft-Windows-Hyper-V-VmSwitch","Information","RSC offload modified for Port E952133E-6250-41C5-99A3-A6B0EDD0943E (Friendly Name: hvs_Switch) Previous: Disabled, Current: Enabled. Reason: Port create","False"
"8/28/2026 7:11:37 AM","System","264","Microsoft-Windows-Hyper-V-VmSwitch","Information","Internal or External Port E952133E-6250-41C5-99A3-A6B0EDD0943E (Friendly Name: hvs_Switch) successfully created on switch C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch).","False"
"8/28/2026 7:11:37 AM","System","292","Microsoft-Windows-Hyper-V-VmSwitch","Information","RSC offload modified for Port F40A132E-FAFD-4ECA-8030-8AC3D05FD303 (Friendly Name: ) Previous: Disabled, Current: Enabled. Reason: Port create","False"
"8/28/2026 7:11:37 AM","System","67","Microsoft-Windows-Hyper-V-VmSwitch","Information","Port F40A132E-FAFD-4ECA-8030-8AC3D05FD303 (Friendly Name: ) successfully created on switch C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch).","False"
"8/28/2026 7:11:37 AM","System","291","Microsoft-Windows-Hyper-V-VmSwitch","Information","RSC offload modified for NIC 743E7653-F237-40D3-BA4E-DC754691F744 (Friendly Name: hvs_Switch) Previous IPv4: Disabled, Current IPv4: Disabled, Previous IPv6: Disabled, Current IPv6: Disabled. Reason: NIC create","False"
"8/28/2026 7:11:37 AM","System","233","Microsoft-Windows-Hyper-V-VmSwitch","Information","The operation 'Create' succeeded on nic 743E7653-F237-40D3-BA4E-DC754691F744 (Friendly Name: hvs_Switch), Instance Id {00000000-0000-0000-0000-000000000000}.","False"
"8/28/2026 7:11:37 AM","System","232","Microsoft-Windows-Hyper-V-VmSwitch","Information","NIC 743E7653-F237-40D3-BA4E-DC754691F744 (Friendly Name: hvs_Switch) successfully connected to port E952133E-6250-41C5-99A3-A6B0EDD0943E (Friendly Name: hvs_Switch) on switch C4904244-116F-4210-B1E5-3FB4096D0F57(Friendly Name: hvs_Switch).","False"
"8/28/2026 7:11:37 AM","System","5","Microsoft-Windows-Hyper-V-VmSwitch","Information","Miniport NIC 743E7653-F237-40D3-BA4E-DC754691F744 (Friendly Name: hvs_Switch) successfully enabled","False"
"8/28/2026 7:11:37 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \SystemRoot\System32\Config\DEFAULT was cleared updating 286 keys and creating 44 modified pages.","False"
"8/28/2026 7:11:37 AM","System","16","Microsoft-Windows-Kernel-General","Information","The access history in hive \SystemRoot\System32\Config\SECURITY was cleared updating 113 keys and creating 4 modified pages.","False"
"8/28/2026 7:11:38 AM","System","15","b57nd60a","Information","Broadcom NetXtreme Gigabit Ethernet #2: Driver initialized successfully.","False"
"8/28/2026 7:11:38 AM","System","15","b57nd60a","Information","Broadcom NetXtreme Gigabit Ethernet #4: Driver initialized successfully.","False"
"8/28/2026 7:11:38 AM","System","15","b57nd60a","Information","Broadcom NetXtreme Gigabit Ethernet #5: Driver initialized successfully.","False"
"8/28/2026 7:11:38 AM","System","15","b57nd60a","Information","Broadcom NetXtreme Gigabit Ethernet #6: Driver initialized successfully.","False"
"8/28/2026 7:11:38 AM","System","15","b57nd60a","Information","Broadcom NetXtreme Gigabit Ethernet: Driver initialized successfully.","False"
"8/28/2026 7:11:38 AM","System","15","b57nd60a","Information","Broadcom NetXtreme Gigabit Ethernet #3: Driver initialized successfully.","False"
"8/28/2026 7:11:38 AM","System","15","Microsoft-Windows-Kernel-General","Information","Hive \SystemRoot\System32\Config\SOFTWARE was reorganized with a starting size of 55332864 bytes and an ending size of 47099904 bytes.","False"
"8/28/2026 7:11:39 AM","System","98","Microsoft-Windows-Ntfs","Information","Volume E: (\Device\HarddiskVolume6) is healthy.  No action is needed.","False"
"8/28/2026 7:11:39 AM","System","55","Microsoft-Windows-Kernel-Processor-Power","Information","Processor 0 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (1 state(s))

Performance state type: None
Nominal Frequency (MHz): 2803
Maximum performance percentage: 100
Minimum performance percentage: 100
Minimum throttle percentage: 100","True"
"8/28/2026 7:11:39 AM","System","55","Microsoft-Windows-Kernel-Processor-Power","Information","Processor 1 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (1 state(s))

Performance state type: None
Nominal Frequency (MHz): 2803
Maximum performance percentage: 100
Minimum performance percentage: 100
Minimum throttle percentage: 100","True"
"8/28/2026 7:11:39 AM","System","55","Microsoft-Windows-Kernel-Processor-Power","Information","Processor 2 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (1 state(s))

Performance state type: None
Nominal Frequency (MHz): 2803
Maximum performance percentage: 100
Minimum performance percentage: 100
Minimum throttle percentage: 100","True"
"8/28/2026 7:11:39 AM","System","55","Microsoft-Windows-Kernel-Processor-Power","Information","Processor 3 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (1 state(s))

Performance state type: None
Nominal Frequency (MHz): 2803
Maximum performance percentage: 100
Minimum performance percentage: 100
Minimum throttle percentage: 100","True"
"8/28/2026 7:11:39 AM","System","291","Microsoft-Windows-Hyper-V-VmSwitch","Information","RSC offload modified for NIC 743E7653-F237-40D3-BA4E-DC754691F744 (Friendly Name: hvs_Switch) Previous IPv4: Disabled, Current IPv4: Disabled, Previous IPv6: Disabled, Current IPv6: Disabled. Reason: NIC start","False"
"8/28/2026 7:11:39 AM","System","7","Microsoft-Windows-Hyper-V-VmSwitch","Information","Miniport NIC 743E7653-F237-40D3-BA4E-DC754691F744 (Friendly Name: hvs_Switch) successfully initialized.","False"
"8/28/2026 7:11:39 AM","System","206","Microsoft-Windows-Hyper-V-VmSwitch","Information","Initialization of switch embedded team succeeded. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch). Teaming Mode: Static. Load Balancing Algorithm: Address Hash. VmqSumOfQueues: false","False"
"8/28/2026 7:11:39 AM","System","291","Microsoft-Windows-Hyper-V-VmSwitch","Information","RSC offload modified for NIC /DEVICE/{68458616-69FB-40B7-B0C3-DF39610C6494} (Friendly Name: ) Previous IPv4: Disabled, Current IPv4: Disabled, Previous IPv6: Disabled, Current IPv6: Disabled. Reason: NIC create","False"
"8/28/2026 7:11:39 AM","System","233","Microsoft-Windows-Hyper-V-VmSwitch","Information","The operation 'Create' succeeded on nic /DEVICE/{68458616-69FB-40B7-B0C3-DF39610C6494} (Friendly Name: ), Instance Id {00000000-0000-0000-0000-000000000000}.","False"
"8/28/2026 7:11:39 AM","System","191","Microsoft-Windows-Hyper-V-VmSwitch","Information","Successfully updated NIC NDIS QoS with Miniport NIC /DEVICE/{68458616-69FB-40B7-B0C3-DF39610C6494} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #2)","False"
"8/28/2026 7:11:39 AM","System","298","Microsoft-Windows-Hyper-V-VmSwitch","Information","NIC Switch appears to be not supported on the first member adapter /DEVICE/{68458616-69FB-40B7-B0C3-DF39610C6494} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #2) NicIndex: 0 on switch C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) EmbeddedTeaming: true  status = The request is not supported.. Consequently, NIC Switch/VMQ offloads will be entirely disabled on that Team and vSwitch. Please investigate as it can cause performance issues.","False"
"8/28/2026 7:11:39 AM","System","232","Microsoft-Windows-Hyper-V-VmSwitch","Information","NIC /DEVICE/{68458616-69FB-40B7-B0C3-DF39610C6494} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #2) successfully connected to port D8979BA6-BEC6-42F8-B7C3-01047B879DCB (Friendly Name: hvs_Switch_External) on switch C4904244-116F-4210-B1E5-3FB4096D0F57(Friendly Name: hvs_Switch).","False"
"8/28/2026 7:11:39 AM","System","230","Microsoft-Windows-Hyper-V-VmSwitch","Information","Syncing TCP offloads for switch embedded teaming succeeded. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) NvgreEnabled - false VxLanEnabled - false.","False"
"8/28/2026 7:11:39 AM","System","230","Microsoft-Windows-Hyper-V-VmSwitch","Information","Syncing TCP offloads for switch embedded teaming succeeded. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) NvgreEnabled - false VxLanEnabled - false.","False"
"8/28/2026 7:11:39 AM","System","301","Microsoft-Windows-Hyper-V-VmSwitch","Information","Processing NDIS_STATUS_NIC_SWITCH_CURRENT_CAPABILITIES status indication: new NumTotalMacAddresses = 0, previous NumTotalMacAddresses = 4, new MaxNumVFs = 0, previous MaxNumVFs = 0, DefaultNicSwitchCreated = false, NicState = 1.","False"
"8/28/2026 7:11:39 AM","System","212","Microsoft-Windows-Hyper-V-VmSwitch","Information","NIC was successfully added to the switch embedded team. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch). NIC Name: {68458616-69FB-40B7-B0C3-DF39610C6494} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #2). NicIndex: 1","False"
"8/28/2026 7:11:39 AM","System","212","Microsoft-Windows-Hyper-V-VmSwitch","Information","NIC was successfully added to the switch embedded team. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch). NIC Name: {68458616-69FB-40B7-B0C3-DF39610C6494} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #2). NicIndex: 1","False"
"8/28/2026 7:11:39 AM","System","301","Microsoft-Windows-Hyper-V-VmSwitch","Information","Processing NDIS_STATUS_NIC_SWITCH_CURRENT_CAPABILITIES status indication: new NumTotalMacAddresses = 0, previous NumTotalMacAddresses = 4, new MaxNumVFs = 0, previous MaxNumVFs = 0, DefaultNicSwitchCreated = false, NicState = 1.","False"
"8/28/2026 7:11:39 AM","System","206","Microsoft-Windows-Hyper-V-VmSwitch","Information","Initialization of switch embedded team succeeded. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch). Teaming Mode: Switch Independent. Load Balancing Algorithm: Dynamic. VmqSumOfQueues: true","False"
"8/28/2026 7:11:39 AM","System","17","Microsoft-Windows-Hyper-V-VmSwitch","Information","Protocol NIC /DEVICE/{68458616-69FB-40B7-B0C3-DF39610C6494} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #2) successfully bound to port D8979BA6-BEC6-42F8-B7C3-01047B879DCB (Friendly Name: hvs_Switch_External) on switch C4904244-116F-4210-B1E5-3FB4096D0F57(Friendly Name: hvs_Switch).","False"
"8/28/2026 7:11:39 AM","System","193","Microsoft-Windows-Hyper-V-VmSwitch","Information","Team NIC /DEVICE/{68458616-69FB-40B7-B0C3-DF39610C6494} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #2) has consistent consolidated NDIS QoS settings.","False"
"8/28/2026 7:11:39 AM","System","24","Microsoft-Windows-Hyper-V-VmSwitch","Information","NIC /DEVICE/{68458616-69FB-40B7-B0C3-DF39610C6494} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #2) is no longer operational.","False"
"8/28/2026 7:11:39 AM","System","230","Microsoft-Windows-Hyper-V-VmSwitch","Information","Syncing TCP offloads for switch embedded teaming succeeded. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) NvgreEnabled - false VxLanEnabled - false.","False"
"8/28/2026 7:11:39 AM","System","266","Microsoft-Windows-Hyper-V-VmSwitch","Information","Traffic flow has been restarted on external NIC Broadcom NetXtreme Gigabit Ethernet #2 of switch hvs_Switch.","False"
"8/28/2026 7:11:39 AM","System","191","Microsoft-Windows-Hyper-V-VmSwitch","Information","Successfully updated NIC NDIS QoS with Miniport NIC /DEVICE/{31E8B6C0-7369-4EE2-9F64-189792252771} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #4)","False"
"8/28/2026 7:11:39 AM","System","230","Microsoft-Windows-Hyper-V-VmSwitch","Information","Syncing TCP offloads for switch embedded teaming succeeded. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) NvgreEnabled - false VxLanEnabled - false.","False"
"8/28/2026 7:11:39 AM","System","230","Microsoft-Windows-Hyper-V-VmSwitch","Information","Syncing TCP offloads for switch embedded teaming succeeded. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) NvgreEnabled - false VxLanEnabled - false.","False"
"8/28/2026 7:11:39 AM","System","230","Microsoft-Windows-Hyper-V-VmSwitch","Information","Syncing TCP offloads for switch embedded teaming succeeded. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) NvgreEnabled - false VxLanEnabled - false.","False"
"8/28/2026 7:11:39 AM","System","212","Microsoft-Windows-Hyper-V-VmSwitch","Information","NIC was successfully added to the switch embedded team. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch). NIC Name: {31E8B6C0-7369-4EE2-9F64-189792252771} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #4). NicIndex: 2","False"
"8/28/2026 7:11:39 AM","System","17","Microsoft-Windows-Hyper-V-VmSwitch","Information","Protocol NIC /DEVICE/{68458616-69FB-40B7-B0C3-DF39610C6494} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #4) successfully bound to port D8979BA6-BEC6-42F8-B7C3-01047B879DCB (Friendly Name: hvs_Switch_External) on switch C4904244-116F-4210-B1E5-3FB4096D0F57(Friendly Name: hvs_Switch).","False"
"8/28/2026 7:11:39 AM","System","193","Microsoft-Windows-Hyper-V-VmSwitch","Information","Team NIC /DEVICE/{68458616-69FB-40B7-B0C3-DF39610C6494} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #4) has consistent consolidated NDIS QoS settings.","False"
"8/28/2026 7:11:39 AM","System","24","Microsoft-Windows-Hyper-V-VmSwitch","Information","NIC /DEVICE/{68458616-69FB-40B7-B0C3-DF39610C6494} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #4) is no longer operational.","False"
"8/28/2026 7:11:39 AM","System","230","Microsoft-Windows-Hyper-V-VmSwitch","Information","Syncing TCP offloads for switch embedded teaming succeeded. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) NvgreEnabled - false VxLanEnabled - false.","False"
"8/28/2026 7:11:39 AM","System","266","Microsoft-Windows-Hyper-V-VmSwitch","Information","Traffic flow has been restarted on external NIC Broadcom NetXtreme Gigabit Ethernet #4 of switch hvs_Switch.","False"
"8/28/2026 7:11:39 AM","System","191","Microsoft-Windows-Hyper-V-VmSwitch","Information","Successfully updated NIC NDIS QoS with Miniport NIC /DEVICE/{F15147A6-7072-40AA-8A87-F45A03697ADB} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #5)","False"
"8/28/2026 7:11:39 AM","System","230","Microsoft-Windows-Hyper-V-VmSwitch","Information","Syncing TCP offloads for switch embedded teaming succeeded. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) NvgreEnabled - false VxLanEnabled - false.","False"
"8/28/2026 7:11:39 AM","System","230","Microsoft-Windows-Hyper-V-VmSwitch","Information","Syncing TCP offloads for switch embedded teaming succeeded. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) NvgreEnabled - false VxLanEnabled - false.","False"
"8/28/2026 7:11:39 AM","System","230","Microsoft-Windows-Hyper-V-VmSwitch","Information","Syncing TCP offloads for switch embedded teaming succeeded. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch) NvgreEnabled - false VxLanEnabled - false.","False"
"8/28/2026 7:11:39 AM","System","212","Microsoft-Windows-Hyper-V-VmSwitch","Information","NIC was successfully added to the switch embedded team. SwitchName C4904244-116F-4210-B1E5-3FB4096D0F57 (Friendly Name: hvs_Switch). NIC Name: {F15147A6-7072-40AA-8A87-F45A03697ADB} (Friendly Name: Broadcom NetXtreme Gigabit Ethernet #5). NicIndex: 3","False"
